date,time,message
6/19/2018,0:34:57,Data Recorder File Index is 2.
6/19/2018,0:34:59,Home Point Updated.
6/19/2018,0:34:59,Home Point recorded. Return-to-Home Altitude:98FT.
6/19/2018,0:35:28,Downlink Restored (after 0m 11.3s).
6/19/2018,0:39:36,Aircraft is close to the Home Point. Initiating Return to Home will now trigger Auto Landing.
6/19/2018,0:35:19,Downlink Lost.
