date,time,message
06/19/2018,15:24:01,Home Point Recorded. RTH Altitude:  30m.
06/19/2018,15:24:42,Fly with caution and ensure the aircraft remains within your line of sight.
06/19/2018,15:25:31,Mobile device CPU fully loaded. Related performance will be affected.
06/19/2018,15:30:21,Fly with caution and ensure the aircraft remains within your line of sight.
06/19/2018,15:30:46,Fly with caution and ensure the aircraft remains within your line of sight.
